1675
963
1773
619
41
850
809
763
51
1777
1623
285
829
1779
166
116
1176
1064
1351
480
758
1298
361
802
1213
1033
278
628
702
408
457
374
554
497
859
777
407
1008
337
598
1019
791
899
1236
1729
174
511
734
1283
1035
1150
1312
916
704
657
348
784
843
343
607
426
1480
102
65
1640
119
1702
1340
801
1502
1369
1109
335
1705
678
1252
1126
1465
312
1758
90
1268
493
1684
1337
1578
838
1248
324
745
1367
626
1208
764
1637
77
271
617
1002
413
934
1041
59
1456
907
1296
288
402
751
349
1789
1141
510
109
1338
342
98
149
1266
1633
376
552
1715
721
707
1007
1759
571
559
1108
1320
1526
1737
