-1.07435889497576E-05,-1.43216703440974E-07,-1.31798594260601E-09,3.09783154683885E-08,9.43573774225825E-07,-2.16553241921824E-07,-6.96808766409429E-07,2.57625543231832E-07
-1.07435889497576E-05,-1.43216703440974E-07,-1.31798594260601E-09,3.09783154683885E-08,9.35504726129466E-07,-2.12378006653191E-07,-6.26864088415502E-07,2.73453494847864E-07
-1.09079374353005E-05,-1.43216703440974E-07,7.07479630435159E-10,3.09783154683885E-08,1.1605920252622E-06,-2.04449444485277E-07,-8.44054920401405E-07,2.6816079812253E-07
-1.09079374353005E-05,-1.8459116915559E-07,7.07479630435159E-10,4.26153405896912E-08,1.09580868234982E-06,-2.7070247513028E-07,-7.91217185436288E-07,3.24885287561472E-07
-1.09079374353005E-05,-1.8459116915559E-07,7.07479630435159E-10,4.26153405896912E-08,1.08832706147144E-06,-2.65016811940022E-07,-7.13460715173753E-07,3.41530043135307E-07
-1.10798763913109E-05,-1.8459116915559E-07,3.61389029812642E-09,4.26153405896912E-08,1.31483568144297E-06,-2.5753469987122E-07,-9.3382622934346E-07,3.36613786289242E-07
-1.10798763913109E-05,-2.2968286400582E-07,3.61389029812642E-09,5.58237971404196E-08,1.25047986665461E-06,-3.24909360499559E-07,-8.83420380293209E-07,3.92994541242864E-07
-1.10798763913109E-05,-2.2968286400582E-07,3.61389029812642E-09,5.58237971404196E-08,1.24380506361099E-06,-3.17690921125546E-07,-7.98114664246619E-07,4.10364331182578E-07
-1.12598690132117E-05,-2.2968286400582E-07,7.39748662326178E-09,5.58237971404196E-08,1.47302753361611E-06,-3.10567961903097E-07,-1.022493304359E-06,4.0578100868327E-07
-1.12598690132117E-05,-2.78592004132605E-07,7.39748662326178E-09,7.05719207516608E-08,1.40923164915208E-06,-3.78999429201388E-07,-9.74790951402404E-07,4.61669814710852E-07
-1.12598690132117E-05,-2.78592004132605E-07,7.39748662326178E-09,7.05719207516608E-08,1.40360694145247E-06,-3.70214297024107E-07,-8.82102479726754E-07,4.79704627243116E-07
-1.14483131157181E-05,-2.78592004132605E-07,1.20531249425682E-08,7.05719207516608E-08,1.63640956230005E-06,-3.63398213187871E-07,-1.11106487266088E-06,4.75432983537694E-07
-1.14483131157181E-05,-3.31453673646509E-07,1.20531249425682E-08,8.68404872456097E-08,1.57318713911447E-06,-4.32930539778775E-07,-1.06620570811122E-06,5.30803933362911E-07
-1.14483131157181E-05,-3.31453673646509E-07,1.20531249425682E-08,8.68404872456097E-08,1.56887215263524E-06,-4.2253583934504E-07,-9.66247959643951E-07,5.49459085896764E-07
-1.1645575222017E-05,-3.31453673646509E-07,1.75761112330974E-08,8.68404872456097E-08,1.8058881506855E-06,-4.15994017927135E-07,-1.20021862437536E-06,5.45490786207914E-07
-1.1645575222017E-05,-3.88426726227742E-07,1.75761112330974E-08,1.04618891771935E-07,1.7431857904926E-06,-4.86733781085436E-07,-1.15826721158729E-06,6.00389572613658E-07
-1.1645575222017E-05,-3.88426726227742E-07,1.75761112330974E-08,1.04618891771935E-07,1.74045020751024E-06,-4.74680011491868E-07,-1.05112408665953E-06,6.19627118614297E-07
-1.18520092370067E-05,-3.88426726227742E-07,2.3963179884845E-08,1.04618891771935E-07,1.98218857105914E-06,-4.68390899122095E-07,-1.29045072416734E-06,6.15961473049431E-07
-1.18520092370067E-05,-4.49688767195644E-07,2.3963179884845E-08,1.23903208582021E-07,1.91991511233613E-06,-5.40481589220154E-07,-1.25142875206929E-06,6.70476983710699E-07
-1.18520092370067E-05,-4.49688767195644E-07,2.3963179884845E-08,1.23903208582021E-07,1.9190341553621E-06,-5.26714355381097E-07,-1.13716759697624E-06,6.9026117877069E-07
-1.20679664277201E-05,-4.49688767195644E-07,3.12130379320763E-08,1.23903208582021E-07,2.16594210966647E-06,-5.20662540970385E-07,-1.38216120748602E-06,6.86902115965005E-07
-1.20679664277201E-05,-5.15434088771416E-07,3.12130379320763E-08,1.4469524689531E-07,2.1039854971594E-06,-5.94270063145053E-07,-1.34606632318235E-06,7.4115014059295E-07
-1.20679664277201E-05,-5.15434088771416E-07,3.12130379320763E-08,1.4469524689531E-07,2.10523677446339E-06,-5.78731308376046E-07,-1.22474480979129E-06,7.61445219543688E-07
-1.22938003772333E-05,-5.15434088771416E-07,3.93266603726516E-08,1.4469524689531E-07,2.35773632417668E-06,-5.72904654494444E-07,-1.47570355790716E-06,7.58399509748209E-07
-1.22938003772333E-05,-5.85873106084822E-07,3.93266603726516E-08,1.67002103257374E-07,2.29597357126465E-06,-6.48209025427837E-07,-1.44252064593342E-06,8.12513213266364E-07
-1.22938003772333E-05,-5.85873106084822E-07,3.93266603726516E-08,1.67002103257374E-07,2.29963482933915E-06,-6.30837911991256E-07,-1.31418977855624E-06,8.33282556844672E-07
-1.25298689151593E-05,-5.85873106084822E-07,4.83074318324839E-08,1.67002103257374E-07,2.55814462524206E-06,-6.25225835840237E-07,-1.57141379364401E-06,8.30558727793473E-07
-1.25298689151593E-05,-6.61232581689042E-07,4.83074318324839E-08,1.90835952817991E-07,2.49644781846747E-06,-7.02416408981943E-07,-1.54112197014999E-06,8.84682939128467E-07
-1.25298689151593E-05,-6.61232581689042E-07,4.83074318324839E-08,1.90835952817991E-07,2.50279527569397E-06,-6.83149959990192E-07,-1.40582655916433E-06,9.05889104396707E-07
-1.27765341062791E-05,-6.61232581689042E-07,5.81611860894782E-08,1.90835952817991E-07,2.76774408425329E-06,-6.7774236402196E-07,-1.66962766345868E-06,9.03496742643561E-07
-1.27765341062791E-05,-7.41756277178318E-07,5.81611860894782E-08,2.16213948966981E-07,2.70598410245793E-06,-7.57015087206325E-07,-1.64220485054933E-06,9.57784385691163E-07
-1.27765341062791E-05,-7.41756277178318E-07,5.81611860894782E-08,2.16213948966981E-07,2.71529115913882E-06,-7.35788664912862E-07,-1.49998230092319E-06,9.79389674582443E-07
-1.30341608597651E-05,-7.41756277178318E-07,6.88961772077334E-08,2.16213948966981E-07,2.98712645163679E-06,-7.30575236321251E-07,-1.77069086937376E-06,9.77338939889272E-07
-1.30341608597651E-05,-8.27705840200643E-07,6.88961772077334E-08,2.43158155388556E-07,2.92517536581993E-06,-8.12131084985956E-07,-1.7461170276345E-06,1.0319486490884E-06
-1.30341608597651E-05,-8.27705840200643E-07,6.88961772077334E-08,2.43158155388556E-07,2.93771156290035E-06,-7.88878754223732E-07,-1.59699500446031E-06,1.05391600968563E-06
-1.3303114424712E-05,-8.27705840200643E-07,8.05229969369492E-08,2.43158155388556E-07,3.21690518811923E-06,-7.83848475530147E-07,-1.87496515546837E-06,1.05221727020322E-06
-1.3303114424712E-05,-9.19361822046549E-07,8.05229969369492E-08,2.71695475451139E-07,3.15463790623305E-06,-8.67892565890871E-07,-1.85322479995254E-06,1.10731163394107E-06
-1.3303114424712E-05,-9.19361822046549E-07,8.05229969369492E-08,2.71695475451139E-07,3.17066805610722E-06,-8.42547375548564E-07,-1.69721816156709E-06,1.12960575771037E-06
-1.35837568649155E-05,-9.19361822046549E-07,9.30544510335807E-08,2.71695475451139E-07,3.4577200703767E-06,-8.37688157562244E-07,-1.98283191432669E-06,1.12826929155041E-06
-1.35837568649155E-05,-1.01702476201782E-06,9.30544510335807E-08,3.01857558060448E-07,3.39501555879362E-06,-9.24429248552738E-07,-1.96391627094172E-06,1.18401340398755E-06
-1.35837568649155E-05,-1.01702476201782E-06,9.30544510335807E-08,3.01857558060448E-07,3.41479899657049E-06,-8.96923454909993E-07,-1.80102354629952E-06,1.20660193114741E-06
-1.38764425009208E-05,-1.01702476201782E-06,1.06505399388723E-07,3.01857558060448E-07,3.71024021483812E-06,-8.92221842435648E-07,-2.09469425904718E-06,1.20563766625725E-06
-1.38764425009208E-05,-1.12101629402839E-06,1.06505399388723E-07,3.33680655106861E-07,3.64698249444295E-06,-9.81872051844523E-07,-2.07860326661979E-06,1.26219779850167E-06
-1.38764425009208E-05,-1.12101629402839E-06,1.06505399388723E-07,3.33680655106861E-07,3.67077241014702E-06,-9.52137304131851E-07,-1.90880289063777E-06,1.2850525659136E-06
-1.41815122424727E-05,-1.12101629402839E-06,1.20892559296593E-07,3.33680655106861E-07,3.97516594563552E-06,-9.47578227245005E-07,-2.21097811248239E-06,1.28446984037911E-06
-1.41815122424727E-05,-1.23168023807851E-06,1.20892559296593E-07,3.67205424289807E-07,3.91124498178019E-06,-1.04035285303922E-06,-2.19772238285731E-06,1.34201211698937E-06
-1.41815122424727E-05,-1.23168023807851E-06,1.20892559296593E-07,3.67205424289807E-07,3.93928779840458E-06,-1.00832036019002E-06,-2.0209688514905E-06,1.3651104096013E-06
-1.44992866914495E-05,-1.23168023807851E-06,1.36234274528135E-07,3.67205424289807E-07,4.25322967612107E-06,-1.00388691674086E-06,-2.33213261091603E-06,1.36491774238579E-06
-1.44992866914495E-05,-1.34938363823001E-06,1.36234274528135E-07,4.02476662220153E-07,4.18854224082388E-06,-1.10000429016238E-06,-2.32173540892777E-06,1.42360675237097E-06
-1.44992866914495E-05,-1.34938363823001E-06,1.36234274528135E-07,4.02476662220153E-07,4.22107700037699E-06,-1.06560498890421E-06,-2.13795548875684E-06,1.44693253001371E-06
-1.48300578684535E-05,-1.34938363823001E-06,1.52550247323191E-07,4.02476662220153E-07,4.54519581793988E-06,-1.06127825172647E-06,-2.45862997605428E-06,1.44713739558267E-06
-1.48300578684535E-05,-1.47451770394352E-06,1.52550247323191E-07,4.3954295492199E-07,4.47964637517728E-06,-1.16095956623555E-06,-2.45112925090218E-06,1.50713468494157E-06
-1.48300578684535E-05,-1.47451770394352E-06,1.52550247323191E-07,4.3954295492199E-07,4.51690409286609E-06,-1.12412431220801E-06,-2.26021835525447E-06,1.53067976571553E-06
-1.51740793982724E-05,-1.47451770394352E-06,1.6986123063667E-07,4.3954295492199E-07,4.85185963039481E-06,-1.11988315927049E-06,-2.59096490795585E-06,1.53128836632988E-06
-1.51740793982724E-05,-1.60749860269455E-06,1.6986123063667E-07,4.78456229746627E-07,4.78536128678542E-06,-1.22335222748488E-06,-2.58641539063742E-06,1.59275076894172E-06
-1.51740793982724E-05,-1.60749860269455E-06,1.6986123063667E-07,4.78456229746627E-07,4.82756422570674E-06,-1.18401203325069E-06,-2.38823421871981E-06,1.61651596097823E-06
-1.55315549832391E-05,-1.60749860269455E-06,1.88188676641943E-07,4.78456229746627E-07,5.17404484989825E-06,-1.17983300242444E-06,-2.72965348446785E-06,1.61753299277034E-06
-1.55315549832391E-05,-1.74876804052634E-06,1.88188676641943E-07,5.19271190491111E-07,5.10652040208726E-06,-1.28731589435493E-06,-2.72812885637741E-06,1.68061075922488E-06
-1.55315549832391E-05,-1.74876804052634E-06,1.88188676641943E-07,5.19271190491111E-07,5.15388121502536E-06,-1.24540224096664E-06,-2.52250038235147E-06,1.70460693704744E-06
-1.5902624998787E-05,-1.74876804052634E-06,2.07554339493043E-07,5.19271190491111E-07,5.51259988323949E-06,-1.2412594136979E-06,-2.87523150055424E-06,1.70603534666025E-06
-1.5902624998787E-05,-1.89879355298045E-06,2.07554339493043E-07,5.62044618401814E-07,5.44398299551219E-06,-1.3529839271581E-06,-2.87682663291378E-06,1.77087002439791E-06
-1.5902624998787E-05,-1.89879355298045E-06,2.07554339493043E-07,5.62044618401814E-07,5.49670367500088E-06,-1.30842917881596E-06,-2.66353352429416E-06,1.7951191494392E-06
-1.62873510641814E-05,-1.89879355298045E-06,2.27979827682745E-07,5.62044618401814E-07,5.86839231420111E-06,-1.30429409943289E-06,-3.0282521386038E-06,1.79695987723161E-06
-1.62873510641814E-05,-2.05806841223344E-06,2.27979827682745E-07,6.06834511973631E-07,5.79862885408122E-06,-1.42048900907132E-06,-3.03308539884028E-06,1.86368189469821E-06
-1.62873510641814E-05,-2.05806841223344E-06,2.27979827682745E-07,6.06834511973631E-07,5.85689942045331E-06,-1.37322696305842E-06,-2.81186794082178E-06,1.88821798541294E-06
-1.6685698480845E-05,-2.05806841223344E-06,2.49486101777663E-07,6.06834511973631E-07,6.24230142776128E-06,-1.36906860274955E-06,-3.1892828230573E-06,1.8904696930111E-06
-1.6685698480845E-05,-2.22711103673584E-06,2.49486101777663E-07,6.53699038455358E-07,6.17135099134636E-06,-1.48996262823442E-06,-3.19749843957773E-06,1.9591955900955E-06
-1.6685698480845E-05,-2.22711103673584E-06,2.49486101777663E-07,6.53699038455358E-07,6.2353478478272E-06,-1.43992923535424E-06,-2.96805304300651E-06,1.98406564433373E-06
-1.70975164927034E-05,-2.22711103673584E-06,2.72092919750833E-07,6.53699038455358E-07,6.63520844834675E-06,-1.43571401230169E-06,-3.35890108105197E-06,1.98672442563996E-06
-1.70975164927034E-05,-2.40646376864495E-06,2.72092919750833E-07,7.02695265530906E-07,6.56304610124892E-06,-1.56153443958695E-06,-3.37067155298243E-06,2.05755367099769E-06
-1.70975164927034E-05,-2.40646376864495E-06,2.72092919750833E-07,7.02695265530906E-07,6.63292997360454E-06,-1.50866873314948E-06,-3.13264992646278E-06,2.08281854618964E-06
-1.75225164159576E-05,-2.40646376864495E-06,2.95818223028377E-07,7.02695265530906E-07,7.04798416462094E-06,-1.50436060272763E-06,-3.53768920047237E-06,2.08587762162704E-06
-1.75225164159576E-05,-2.59669086077885E-06,2.95818223028377E-07,7.53877634540601E-07,6.97460242660153E-06,-1.6353314865325E-06,-3.5532177325992E-06,2.15888894961047E-06
-1.75225164159576E-05,-2.59669086077885E-06,2.95818223028377E-07,7.53877634540601E-07,7.05051580141003E-06,-1.57957676022447E-06,-3.30622680455583E-06,2.18462420298327E-06
-1.79602478150853E-05,-2.59669086077885E-06,3.20677471243869E-07,7.53877634540601E-07,7.48147363005547E-06,-1.57513739147686E-06,-3.72622746103168E-06,2.18807359908535E-06
-1.79602478150853E-05,-2.79837549065076E-06,3.20677471243869E-07,8.07296141491776E-07,7.40688472333773E-06,-1.71147726109322E-06,-3.74575039663316E-06,2.26332079900082E-06
-1.79602478150853E-05,-2.79837549065076E-06,3.20677471243869E-07,8.07296141491776E-07,7.48894869173622E-06,-1.65278253842771E-06,-3.48935308081E-06,2.28961748738321E-06
-1.84100730760139E-05,-2.79837549065076E-06,3.46682928142883E-07,8.07296141491776E-07,7.93647765029437E-06,-1.64817159521713E-06,-3.92508570079553E-06,2.29344370650253E-06
-1.84100730760139E-05,-3.01211559516901E-06,3.46682928142883E-07,8.62994177897036E-07,7.86071602776328E-06,-1.79009058168256E-06,-3.94887490862139E-06,2.37095079391736E-06
-1.84100730760139E-05,-3.01211559516901E-06,3.46682928142883E-07,8.62994177897036E-07,7.94902644007944E-06,-1.72841242063182E-06,-3.6825918157124E-06,2.39791622624885E-06
-1.88711409446762E-05,-3.01211559516901E-06,3.73842907741562E-07,8.62994177897036E-07,8.41373083937391E-06,-1.72358796700356E-06,-4.13481298844332E-06,2.40210191448931E-06
-1.88711409446762E-05,-3.23851829783783E-06,3.73842907741562E-07,9.21005988363532E-07,8.3368559985475E-06,-1.87128426867855E-06,-4.16317815143952E-06,2.48185762519171E-06
-1.88711409446762E-05,-3.23851829783783E-06,3.73842907741562E-07,9.21005988363532E-07,8.43147882989559E-06,-1.80658894544106E-06,-3.8864903513236E-06,2.50961605674505E-06
-1.93423598701115E-05,-3.23851829783783E-06,4.02160998058676E-07,9.21005988363532E-07,8.91387611834382E-06,-1.80150799550249E-06,-4.35592520164896E-06,2.51413968044289E-06
-1.93423598701115E-05,-3.47819268323168E-06,4.02160998058676E-07,9.81353705409305E-07,8.83597569234507E-06,-1.95516360065873E-06,-4.38921593237662E-06,2.5960912315437E-06
-1.93423598701115E-05,-3.47819268323168E-06,4.02160998058676E-07,9.81353705409305E-07,8.93694151971047E-06,-1.88742971463096E-06,-4.10156887675761E-06,2.6247844799876E-06
-1.98223723040236E-05,-3.47819268323168E-06,4.31635280406795E-07,9.81353705409305E-07,9.43743568404543E-06,-1.88204894535637E-06,-4.58889036558663E-06,2.62962002706146E-06
-1.98223723040236E-05,-3.73174066448101E-06,4.31635280406795E-07,1.04404392065049E-06,9.35862878637117E-06,-2.04182453766855E-06,-4.62749805341112E-06,2.71366611648283E-06
-1.98223723040236E-05,-3.73174066448101E-06,4.31635280406795E-07,1.04404392065049E-06,9.46592628070508E-06,-1.97104607568832E-06,-4.32830676122542E-06,2.74345407191845E-06
-2.03095314528223E-05,-3.73174066448101E-06,4.62257573996538E-07,1.04404392065049E-06,9.98477867619751E-06,-1.96532271812266E-06,-4.8341117009354E-06,2.74857079562985E-06
-2.03095314528223E-05,-3.99974569362249E-06,4.62257573996538E-07,1.10906376171727E-06,9.90521945176681E-06,-2.13135170493151E-06,-4.87847097441207E-06,2.8345538305441E-06
-2.03095314528223E-05,-3.99974569362249E-06,4.62257573996538E-07,1.10906376171727E-06,1.00187877919433E-05,-2.05754159618432E-06,-4.5671265690439E-06,2.86561482187864E-06
-2.08018823337763E-05,-3.99974569362249E-06,4.94012735607896E-07,1.10906376171727E-06,1.05560860294007E-05,-2.05143451326162E-06,-5.09190846875729E-06,2.87097705031769E-06
-2.08018823337763E-05,-4.28275908573306E-06,4.94012735607896E-07,1.17637645757895E-06,1.04759673399402E-05,-2.22381613809719E-06,-5.14249812721967E-06,2.95867464372712E-06
-2.08018823337763E-05,-4.28275908573306E-06,4.94012735607896E-07,1.17637645757895E-06,1.05956874714153E-05,-2.14701031941988E-06,-4.81837578325539E-06,2.99120561586541E-06
-2.12971493147585E-05,-4.28275908573306E-06,5.26878055850943E-07,1.17637645757895E-06,1.11513133118635E-05,-2.14048126859212E-06,-5.36249487570473E-06,2.99677265314102E-06
-2.12971493147585E-05,-4.58128377278655E-06,5.26878055850943E-07,1.24591639893978E-06,1.10708704510465E-05,-2.31927280203159E-06,-5.41983812296643E-06,3.08588847208746E-06
-2.12971493147585E-05,-4.58128377278655E-06,5.26878055850943E-07,1.24591639893978E-06,1.11965551227167E-05,-2.23953479838723E-06,-5.08230643792018E-06,3.12010491976267E-06
-2.17927325658618E-05,-4.58128377278655E-06,5.60822790873772E-07,1.24591639893978E-06,1.17701527011516E-05,-2.23254986311816E-06,-5.64595754037889E-06,3.12583106110154E-06
-2.17927325658618E-05,-4.8957553767659E-06,5.60822790873772E-07,1.31758371990642E-06,1.16896670030453E-05,-2.41775790835175E-06,-5.71062132470601E-06,3.21598518215893E-06
-2.17927325658618E-05,-4.8957553767659E-06,5.60822790873772E-07,1.31758371990642E-06,1.1821049544225E-05,-2.33518391246079E-06,-5.3590530684211E-06,3.25212077822989E-06
-2.22857159528633E-05,-4.8957553767659E-06,5.95807867931342E-07,1.31758371990642E-06,1.24119956246282E-05,-2.32771506700202E-06,-5.94223228700397E-06,3.25795546918251E-06
-2.22857159528633E-05,-5.22652060047646E-06,5.95807867931342E-07,1.39123846976119E-06,1.2331797790921E-05,-2.51928607170049E-06,-6.01482553330701E-06,3.34867447060461E-06
-2.22857159528633E-05,-5.22652060047646E-06,5.95807867931342E-07,1.39123846976119E-06,1.24685196234431E-05,-2.43401047975156E-06,-5.64860964669123E-06,3.38698032220641E-06
-2.27728887952638E-05,-5.22652060047646E-06,6.31785799232176E-07,1.39123846976119E-06,1.3075897936532E-05,-2.42603722963586E-06,-6.25108132878971E-06,3.39286847572673E-06
-2.27728887952638E-05,-5.573813080334E-06,6.31785799232176E-07,1.46669448630732E-06,1.29963708719316E-05,-2.6238473628537E-06,-6.33225183277464E-06,3.48357559509793E-06
-2.27728887952638E-05,-5.573813080334E-06,6.31785799232176E-07,1.46669448630732E-06,1.31379677933419E-05,-2.53604869165924E-06,-5.95080644982815E-06,3.52431906502915E-06
-2.32507835005169E-05,-5.573813080334E-06,6.68700821826462E-07,1.46669448630732E-06,1.37605497866344E-05,-2.52755970694962E-06,-6.57207219134648E-06,3.53020154908457E-06
-2.32507835005169E-05,-5.93772703078033E-06,6.68700821826462E-07,1.5437131377638E-06,1.36821307007429E-05,-2.73140433540431E-06,-6.66250194114593E-06,3.62020732924684E-06
-2.32507835005169E-05,-5.93772703078033E-06,6.68700821826462E-07,1.5437131377638E-06,1.38280180346229E-05,-2.64131140811918E-06,-6.26528810321325E-06,3.66367035464776E-06
-2.37157303344393E-05,-5.93772703078033E-06,7.06489260648979E-07,1.5437131377638E-06,1.44642524860794E-05,-2.63230604036213E-06,-6.90455997376382E-06,3.6694846472507E-06
-2.37157303344393E-05,-6.31818923019223E-06,7.06489260648979E-07,1.62199715303402E-06,1.43874339931793E-05,-2.84188912205718E-06,-7.00495867023143E-06,3.75797860741045E-06
-2.37157303344393E-05,-6.31818923019223E-06,7.06489260648979E-07,1.62199715303402E-06,1.45368907700227E-05,-2.74978736783393E-06,-6.59149429038664E-06,3.80445546621644E-06
-2.41639294569218E-05,-6.31818923019223E-06,7.45080082742433E-07,1.62199715303402E-06,1.51849046320374E-05,-2.74027691932188E-06,-7.24767469395538E-06,3.81013645234241E-06
-2.41639294569218E-05,-6.71493014453572E-06,7.45080082742433E-07,1.70118483033832E-06,1.51102345670173E-05,-2.95520071635913E-06,-7.35877126589735E-06,3.89618041496398E-06
-2.41639294569218E-05,-6.71493014453572E-06,7.45080082742433E-07,1.70118483033832E-06,1.52623869904556E-05,-2.86143838346131E-06,-6.92864480766886E-06,3.94597489994375E-06
-2.45915388805695E-05,-6.71493014453572E-06,7.84395572717145E-07,1.70118483033832E-06,1.59199994709258E-05,-2.85144698153328E-06,-7.60031547208939E-06,3.95145577081202E-06
-2.45915388805695E-05,-7.12745524233949E-06,7.84395572717145E-07,1.78084497326481E-06,1.58480791436766E-05,-3.07120257236893E-06,-7.72284742445173E-06,4.03397957149387E-06
-2.45915388805695E-05,-7.12745524233949E-06,7.84395572717145E-07,1.78084497326481E-06,1.60018836969922E-05,-2.97619661013271E-06,-7.27573068504128E-06,4.0874015538872E-06
-2.49947753003799E-05,-7.12745524233949E-06,8.24352021977504E-07,1.78084497326481E-06,1.666663492772E-05,-2.96576153491213E-06,-7.96115310608414E-06,4.09261473843792E-06
-2.49947753003799E-05,-7.55501780214107E-06,8.24352021977504E-07,1.86047295791525E-06,1.65981155626493E-05,-3.18972066876144E-06,-8.09585360150855E-06,4.17041509770399E-06
-2.49947753003799E-05,-7.55501780214107E-06,8.24352021977504E-07,1.86047295791525E-06,1.67523422427429E-05,-3.09396198772127E-06,-7.63151296845344E-06,4.22777648578787E-06
-2.53700229806419E-05,-7.55501780214107E-06,8.64860286720059E-07,1.86047295791525E-06,1.74215369215247E-05,-3.08313331359722E-06,-8.32864217592544E-06,4.23265452931254E-06
-2.53700229806419E-05,-7.99659472366932E-06,8.64860286720059E-07,1.93948837390323E-06,1.73571140782425E-05,-3.3105421894386E-06,-8.4762248391268E-06,4.30439789500525E-06
-2.53700229806419E-05,-7.99659472366932E-06,8.64860286720059E-07,1.93948837390323E-06,1.75103303847735E-05,-3.21459997171258E-06,-7.99453042277243E-06,4.36600802045106E-06
-2.57139443147203E-05,-7.99659472366932E-06,9.05826038843927E-07,1.93948837390323E-06,1.8181095590819E-05,-3.20343941268009E-06,-8.70104316441633E-06,4.37048430823594E-06
-2.57139443147203E-05,-8.45086699730047E-06,9.05826038843927E-07,2.01723470238946E-06,1.81215014354308E-05,-3.43341496894523E-06,-8.86218470852462E-06,4.43471443412058E-06
-2.57139443147203E-05,-8.45086699730047E-06,9.05826038843927E-07,2.01723470238946E-06,1.82720579091633E-05,-3.33793966783569E-06,-8.36311685570301E-06,4.50087492476214E-06
-2.60235845768175E-05,-8.45086699730047E-06,9.47149526364655E-07,2.01723470238946E-06,1.89414129827536E-05,-3.32651856638222E-06,-9.07645425796133E-06,4.50488414593941E-06
-2.60235845768175E-05,-8.91620653836744E-06,9.47149526364655E-07,2.09298148012849E-06,1.88874063848932E-05,-3.5580478338626E-06,-9.25177516264419E-06,4.56003508109149E-06
-2.60235845768175E-05,-8.91620653836744E-06,9.47149526364655E-07,2.09298148012849E-06,1.90334246661372E-05,-3.46377248094942E-06,-8.73542802648508E-06,4.63103430115019E-06
-2.62964630364237E-05,-8.91620653836744E-06,9.88724671024954E-07,2.09298148012849E-06,1.96983597764433E-05,-3.45216894520606E-06,-9.45285156173092E-06,4.63451255594549E-06
-2.62964630364237E-05,-9.39067102201374E-06,9.88724671024954E-07,2.16592934876303E-06,1.96507143226388E-05,-3.68411193535367E-06,-9.64289518656791E-06,4.67892754474342E-06
-2.62964630364237E-05,-9.39067102201374E-06,9.88724671024954E-07,2.16592934876303E-06,1.97900788772021E-05,-3.59185136455942E-06,-9.10947726051603E-06,4.75503470820371E-06
-2.65306431548318E-05,-9.39067102201374E-06,1.03043736765507E-06,2.16592934876303E-06,2.04476378689034E-05,-3.58014663659478E-06,-9.82813558714213E-06,4.75791919041235E-06
-2.65306431548318E-05,-9.87200815549816E-06,1.03043736765507E-06,2.23521829623152E-06,2.04071280203166E-05,-3.81124311665815E-06,-1.00333462691449E-05,4.78987573560019E-06
-2.65306431548318E-05,-9.87200815549816E-06,1.03043736765507E-06,2.23521829623152E-06,2.05374828541327E-05,-3.72189072117557E-06,-9.48317805482546E-06,4.87133480331359E-06
-2.67247760947775E-05,-9.87200815549816E-06,1.07216292799528E-06,2.23521829623152E-06,2.11848453302021E-05,-3.71016493383447E-06,-1.0200181163933E-05,4.87356302647513E-06
-2.67247760947775E-05,-1.03576704894581E-05,1.07216292799528E-06,2.2999392639278E-06,2.11522310888945E-05,-3.93904528261935E-06,-1.04208820090879E-05,4.89130406133853E-06
-2.67247760947775E-05,-1.03576704894581E-05,1.07216292799528E-06,2.2999392639278E-06,2.1270982900834E-05,-3.85356694637684E-06,-9.85439124634446E-06,4.97832754997596E-06
