1.1561,1.3484,1.0943,1.3488,1.2186,1.2427,1.1405,1.1206,1.2259,1.1183,1.1286,1.2708,1.2394,1.2019,1.1915,1.4541,1.1964,1.1042,1.3086,1.1301,1.4003,1.0917,1.2234,1.104,1.1855,1.37,1.1151,1.2051,1.3058,1.2396,1.1578,1.0899,1.2909,1.1339,1.3442,1.2125,1.1199,1.2966,1.1909,1.379,1.1745,1.213,1.4558,1.0937,1.2851,1.27,1.3276,1.2685,1.1587,1.503,1.2702,1.241,1.3119,1.0917,1.352,1.1587,1.4979,1.2343,1.1605,1.4245,1.1053,1.2947,1.3947,1.274,1.2385,1.041,1.5541,1.2364,1.2089,1.4372,1.1658,1.2667,1.1863,1.3231,1.2112,1.2515,1.3739,1.071,1.3715,1.2504,1.1718,1.1873,1.1639,1.4517,1.1918,1.3192,1.4144,1.1693,1.299,1.1731,1.3485,1.1954,1.3612,1.4261,1.1134,1.3701,1.2221,1.3617,1.1305,1.2313,1.4821,1.1875,1.3779,1.4523,1.3046,1.2936,1.2045,1.4982,1.211,1.3665,1.5645,1.122,1.4206,1.1859,1.3924,1.1967,1.2267,1.5192,1.1667,1.3234,1.4,1.2684,1.3014,1.3267,1.4252,1.229,1.3818,1.275,1.1152,1.3615,1.2427,1.2944,1.1211,1.2877,1.3714,1.1165,1.3836,1.4156,1.2328,1.2544,1.4295,1.4078,1.1683,1.4309,1.5813,1.1316,1.429,1.2917,1.4889,1.1563,1.4373
1.4913,1.4077,1.4207,1.513,1.5537,1.4844,1.4199,1.7434,1.7143,1.665,1.5622,1.5888,1.5648,1.4665,1.6133,1.3482,1.3415,1.7622,1.5098,1.5762,1.643,1.645,1.4882,1.3345,1.7057,1.4528,1.537,1.6699,1.4944,1.3061,1.5431,1.4493,1.3461,1.4841,1.564,1.466,1.3331,1.4041,1.5724,1.4697,1.3921,1.5398,1.4838,1.4229,1.5095,1.4988,1.2671,1.4606,1.6506,1.3369,1.3718,1.6411,1.5565,1.371,1.5565,1.5343,1.3968,1.3482,1.6067,1.5158,1.3664,1.7187,1.4788,1.4107,1.2807,1.5811,1.4441,1.3248,1.741,1.6798,1.3324,1.5669,1.6351,1.5674,1.5178,1.6942,1.5956,1.4019,1.6898,1.6167,1.3969,1.4738,1.7327,1.3802,1.4277,1.677,1.6691,1.3468,1.4585,1.544,1.4097,1.3222,1.7038,1.6113,1.4584,1.5101,1.5144,1.5425,1.3428,1.6051,1.4814,1.5342,1.6123,1.5305,1.4993,1.3037,1.5089,1.3207,1.3574,1.6975,1.3941,1.4008,1.4478,1.4252,1.5353,1.2687,1.721,1.4914,1.4253,1.6206,1.5577,1.4602,1.2606,1.5895,1.384,1.2656,1.6455,1.5458,1.3911,1.5553,1.4245,1.5266,1.286,1.6517,1.519,1.5347,1.6019,1.5045,1.3839,1.2989,1.5782,1.4594,1.4329,1.6007,1.6794,1.4201,1.5862,1.4891,1.5683,1.3223,1.6544
1.2535,1.8154,1.4776,1.1323,1.3418,1.5441,1.1066,1.2174,1.4887,1.3401,1.194,1.3829,1.5196,1.2229,1.2129,1.5188,1.3097,1.1602,1.4262,1.4432,1.3117,1.4394,1.4364,1.1569,1.1867,1.3475,1.3565,1.268,1.3873,1.3052,1.3435,1.3106,1.3477,1.4313,1.2123,1.3859,1.363,1.2165,1.3929,1.4007,1.3993,1.3093,1.3969,1.3826,1.2565,1.6073,1.3053,1.2268,1.389,1.4092,1.2575,1.1905,1.4988,1.2673,1.1381,1.4214,1.2561,1.2098,1.3012,1.5509,1.2633,1.2398,1.4987,1.3338,1.2367,1.3127,1.4516,1.377,1.267,1.5097,1.3934,1.3115,1.3452,1.3889,1.3709,1.2337,1.5111,1.2763,1.2607,1.4622,1.4417,1.3601,1.4096,1.3924,1.5021,1.3303,1.5281,1.2978,1.3432,1.4695,1.3401,1.4825,1.3697,1.5838,1.4259,1.2845,1.5413,1.4101,1.4498,1.3918,1.3292,1.3813,1.2604,1.4827,1.3092,1.3217,1.5027,1.3739,1.4313,1.3269,1.3945,1.3817,1.3208,1.5385,1.2818,1.5102,1.4881,1.4227,1.4775,1.323,1.5447,1.2626,1.4302,1.4949,1.3403,1.4356,1.2768,1.409,1.3116,1.3667,1.5228,1.4416,1.5058,1.398,1.3198,1.4476,1.2504,1.443,1.4103,1.4663,1.531,1.2416,1.4784,1.2916,1.4305,1.3108,1.3636,1.4406,1.3924,1.4043,1.3725
1.6511,1.5426,1.4942,1.4314,1.1618,1.3012,1.2732,1.3008,1.3678,1.4528,1.6628,1.1793,1.4838,1.4801,1.3621,1.6334,1.3235,1.5714,1.4321,1.5941,1.4416,1.2629,1.6633,1.3429,1.503,1.5181,1.5644,1.6445,1.3877,1.6468,1.3667,1.247,1.4933,1.2534,1.5262,1.5851,1.4529,1.3157,1.3806,1.553,1.3649,1.414,1.3962,1.3854,1.4832,1.4286,1.4314,1.2423,1.3572,1.6041,1.3686,1.3314,1.4939,1.5054,1.2748,1.3991,1.676,1.339,1.4209,1.3324,1.5504,1.5394,1.3745,1.6767,1.248,1.4376,1.5524,1.3996,1.3931,1.477,1.6123,1.3898,1.2465,1.5745,1.3334,1.3337,1.3478,1.5319,1.3092,1.3248,1.7532,1.2881,1.4031,1.3376,1.4517,1.3538,1.4043,1.6802,1.2886,1.3733,1.5425,1.5064,1.3976,1.4126,1.6576,1.4247,1.2641,1.6447,1.3932,1.4713,1.3657,1.6041,1.4638,1.4719,1.6743,1.4483,1.322,1.5598,1.6548,1.3945,1.3524,1.7224,1.4755,1.3267,1.8111,1.6394,1.4725,1.4527,1.9287,1.553,1.5374,1.6542,1.4178,1.3595,1.584,1.6571,1.318,1.5177,1.7238,1.4742,1.2997,1.9272,1.4942,1.4419,1.5626,2.0652,1.4217,1.5865,1.6224,1.332,1.41,1.5736,1.7831,1.4468,1.4961,1.7969,1.5299,1.308,1.708,1.4218,1.4863
1.2724,1.3024,1.6428,1.6947,1.4838,2.161,1.7368,1.7933,1.6173,1.3906,1.658,2.091,1.4554,1.6223,2.6255,1.6372,1.4407,1.6806,1.2702,1.409,1.6235,1.4966,1.6552,1.5178,2.1508,1.5045,1.4136,1.5504,1.8073,1.5252,1.9516,1.9882,1.2835,1.4603,1.6172,1.2849,1.7883,1.7227,1.7533,1.6255,1.7104,1.6721,1.3062,1.3,1.6106,1.4278,1.6546,1.8462,2.1924,1.4328,1.4795,1.6919,1.5225,1.4475,1.9408,1.6134,1.646,1.6935,1.5683,2.2943,1.1702,1.7981,1.5048,1.8663,1.8382,1.8958,1.627,1.5404,1.7425,1.3612,1.6546,1.8771,1.5483,1.8142,1.7506,1.7331,1.6626,1.3003,1.8711,1.5697,1.6402,2.2094,2.0112,1.6123,1.2416,1.5957,1.5286,1.8529,1.9353,1.757,1.7188,1.8171,1.58,1.6254,1.4655,1.7328,1.4048,2.0853,1.7273,1.5696,1.7502,1.3501,1.577,1.529,1.7039,1.7134,1.6345,1.9362,1.6402,1.6572,1.5353,1.5463,1.759,1.4918,1.6395,1.6515,1.6918,1.4684,1.437,1.6635,1.4117,1.6363,1.8217,1.6061,1.577,1.6511,1.7042,1.5697,1.5273,1.6858,1.5045,1.6877,1.5978,1.6794,1.4848,1.639,1.5559,2.0258,1.6463,1.6685,1.7211,1.7595,1.6527,1.8847,1.5727,1.6129,1.9417,1.6147,1.6392,1.5832,1.7241
1.5993,1.6128,1.4469,1.5534,1.5251,1.3691,1.3406,1.6365,1.4792,1.5413,1.5687,1.5455,1.3584,1.4782,1.4944,1.2166,1.4629,1.6357,1.4329,1.4349,1.4422,1.4569,1.2884,1.4786,1.2715,1.484,1.443,1.4159,1.2622,1.2909,1.4601,1.4103,1.3637,1.388,1.4107,1.4102,1.3747,1.2806,1.4709,1.3511,1.3155,1.4267,1.4167,1.2562,1.3613,1.4016,1.2277,1.3606,1.5245,1.4524,1.4158,1.4333,1.2303,1.2684,1.2619,1.4383,1.297,1.2068,1.4104,1.4379,1.3113,1.3082,1.4006,1.1623,1.2888,1.4419,1.3432,1.4394,1.3921,1.3864,1.2159,1.3145,1.6378,1.1817,1.4786,1.4893,1.3685,1.3451,1.3922,1.3752,1.2844,1.4823,1.6159,1.2156,1.4604,1.4433,1.4439,1.3847,1.4311,1.6486,1.1562,1.541,1.4864,1.2799,1.3804,1.2998,1.4755,1.2867,1.4572,1.6714,1.2028,1.4134,1.4134,1.4613,1.2891,1.3304,1.7264,1.1152,1.3508,1.6082,1.2849,1.251,1.3006,1.4623,1.3206,1.3384,1.6584,1.3349,1.3628,1.4519,1.4265,1.4008,1.3754,1.6285,1.3203,1.2938,1.5618,1.3835,1.2975,1.3032,1.3556,1.3881,1.2811,1.5841,1.2873,1.5373,1.3851,1.3161,1.4595,1.2748,1.654,1.248,1.3012,1.3757,1.5142,1.3371,1.2571,1.5854,1.3702,1.2883,1.5296
1.3573,1.0852,1.3342,1.5928,1.2277,1.512,1.3572,1.4452,1.1707,1.3483,1.3272,1.0021,1.2884,1.3944,1.5752,1.2129,1.2992,1.4506,1.2102,1.2021,1.4946,1.3755,1.2561,1.1752,1.4296,1.3016,1.2833,1.3553,1.2539,1.2771,1.5451,1.3535,1.3184,1.2719,1.5058,1.1767,1.3496,1.6133,1.4109,1.4177,1.6184,1.2918,1.1774,1.2805,1.4312,1.2505,1.4515,1.4986,1.3608,1.5342,1.4464,1.4787,1.3827,1.191,1.6669,1.4203,1.4644,1.3162,1.5735,1.202,1.3796,1.6602,1.3116,1.4941,1.5315,1.447,1.273,1.3644,1.6123,1.3886,1.1504,1.4483,1.5342,1.4744,1.3041,1.5798,1.2334,1.3668,1.6115,1.2091,1.4939,1.5298,1.239,1.1881,1.3158,1.6288,1.1855,1.1547,1.7494,1.2897,1.5972,1.4983,1.5433,1.3412,1.4918,1.5024,1.2825,1.7046,1.691,1.3781,1.376,1.4302,1.5549,1.3429,1.2369,1.7039,1.2107,1.4124,1.5947,1.4582,1.4581,1.286,1.6005,1.226,1.4079,1.4101,1.4485,1.6017,1.2785,1.624,1.2906,1.3758,1.455,1.4072,1.5101,1.3896,1.4835,1.3056,1.2583,1.6323,1.4467,1.4078,1.4121,1.3522,1.457,1.3385,1.635,1.4168,1.4381,1.5072,1.4325,1.5486,1.3564,1.4555,1.3897,1.1249,1.61,1.2338,1.6369,1.353,1.3421
1.5071,1.5213,1.2943,1.5325,1.6383,1.2698,1.2131,1.575,1.5284,1.3152,1.5192,1.39,1.3373,1.3344,1.3913,1.3973,1.3512,1.3439,1.4242,1.2358,1.4527,1.2225,1.2467,1.497,1.3712,1.4327,1.3444,1.3059,1.1875,1.252,1.3104,1.3093,1.247,1.3049,1.445,1.3628,1.1537,1.339,1.4326,1.2426,1.3113,1.4875,1.4644,1.315,1.325,1.4061,1.2765,1.4156,1.4678,1.2277,1.313,1.4623,1.3683,1.19,1.3997,1.3717,1.2163,1.2508,1.5279,1.3976,1.2469,1.3596,1.3527,1.3504,1.478,1.4024,1.3891,1.2881,1.425,1.4933,1.1983,1.3806,1.3923,1.423,1.3019,1.4288,1.4569,1.2631,1.3931,1.3016,1.2383,1.4688,1.4129,1.4109,1.3011,1.3639,1.4269,1.1499,1.4419,1.4191,1.3651,1.2672,1.4613,1.5041,1.2592,1.443,1.3482,1.3149,1.5074,1.3706,1.4936,1.5116,1.3596,1.4295,1.2291,1.515,1.4433,1.3208,1.2933,1.4882,1.4022,1.2625,1.3845,1.3938,1.3501,1.5358,1.4638,1.567,1.4002,1.3665,1.3521,1.3121,1.4823,1.3959,1.399,1.3972,1.4176,1.4362,1.2871,1.385,1.4157,1.3504,1.3311,1.4855,1.3856,1.3848,1.3616,1.4139,1.193,1.4916,1.4777,1.2992,1.4026,1.4569,1.5447,1.3262,1.3914,1.5572,1.3476,1.3669,1.5239
1.4273,1.14,1.3287,0.987,1.0433,1.0896,1.1965,1.0701,1.0884,1.1641,0.97183,1.0946,1.1927,1.1247,1.1411,1.2295,1.1699,1.1329,1.2913,1.1593,1.3185,1.1869,1.3985,1.148,1.1314,1.2291,1.1447,1.054,1.372,1.3383,1.1996,1.1304,1.337,1.1951,1.1196,1.2251,1.1636,1.3335,1.1777,1.2737,1.2751,1.239,1.225,1.1378,1.1674,1.3673,1.205,1.2631,1.0786,1.3682,1.256,1.1448,1.2876,1.2316,1.3229,1.199,1.2539,1.2409,1.1531,1.194,1.1099,1.1637,1.3628,1.2598,1.2263,1.1918,1.1559,1.2002,1.1806,1.3252,1.2457,1.3845,1.1513,1.3019,1.2899,1.2354,1.17,1.1045,1.2961,1.354,1.3443,1.4557,1.1954,1.1523,1.2211,1.2056,1.3293,1.2606,1.3246,1.1489,1.1378,1.322,1.1578,1.0809,1.1469,1.3193,1.2873,1.3309,1.3339,1.1074,1.1996,1.2173,1.2173,1.3275,1.2807,1.3725,1.2231,1.3186,1.2405,1.0716,1.1347,1.1525,1.3544,1.3986,1.4224,1.4488,1.1227,1.2448,1.2571,1.1471,1.2215,1.3836,1.4243,1.1161,1.347,1.3704,1.1182,1.1256,1.258,1.4214,1.3462,1.2969,1.3506,1.1563,1.0877,1.2685,1.1624,1.2179,1.4039,1.4298,1.1656,1.481,1.351,1.1644,1.2474,1.2958,1.3362,1.4141,1.3326,1.3226,1.1381
1.3236,1.0176,1.0595,0.72024,0.84152,0.92372,0.96349,0.82195,0.80504,1.0005,0.97422,0.94644,1.0784,0.92834,1.2688,1.2108,1.198,1.4393,1.2247,1.4723,1.4226,1.3273,1.3156,1.2523,1.5365,1.3381,1.5246,1.4161,1.2884,1.4673,1.4061,1.4493,1.2535,1.174,1.5589,1.2514,1.427,1.3764,1.3656,1.5867,1.284,1.4735,1.3382,1.4558,1.3045,1.3086,1.5234,1.2042,1.341,1.5743,1.2567,1.3062,1.3743,1.5361,1.3871,1.4406,1.44,1.2526,1.4192,1.4913,1.5826,1.2363,1.5272,1.4973,1.1104,1.4173,1.4677,1.403,1.2952,1.3815,1.4709,1.1139,1.4678,1.4387,1.229,1.2949,1.4215,1.4681,1.0892,1.4089,1.4077,1.1501,1.4854,1.5578,1.2474,1.1815,1.3936,1.3474,1.0566,1.4722,1.4152,1.0821,1.2613,1.3756,1.2738,1.1013,1.39,1.4009,1.0628,1.3618,1.4005,1.2213,1.1146,1.3286,1.3138,1.0898,1.3474,1.4376,1.0318,1.2729,1.3177,1.257,1.2213,1.3562,1.4604,1.1316,1.3844,1.4234,1.2667,1.2467,1.395,1.3682,1.0787,1.419,1.5033,1.1361,1.369,1.3004,1.3538,1.2622,1.4188,1.4271,1.2011,1.4389,1.3888,1.4138,1.2344,1.435,1.4198,1.1031,1.3909,1.3917,1.1197,1.3488,1.269,1.3735,1.2701,1.4484,1.4369,1.131,1.409
